episode,total_reward,steps,win
770,1,1,1
771,2,1,1
772,-1,2,0
773,-1,1,0
774,-2,2,0
775,-1,1,0
776,-1,1,0
777,-1,1,0
778,1,1,1
779,-1,1,0
780,1,2,1
781,0,2,0
782,-1,2,0
783,1,1,1
784,-1,1,0
785,0,1,0
786,-1,3,0
787,-1,1,0
788,1,1,1
789,-1,1,0
790,1,1,1
791,-2,1,0
792,-1,2,0
793,-1,1,0
794,1,1,1
795,-2,1,0
796,-2,1,0
797,-1,1,0
798,0,3,0
799,-2,1,0
800,1,1,1
801,-1,1,0
802,-2,1,0
803,-2,1,0
804,-1,1,0
805,-2,1,0
806,1,1,1
807,-2,1,0
808,-2,1,0
809,-2,1,0
810,-1,1,0
811,0,1,0
812,-2,1,0
813,-1,2,0
814,-1,1,0
815,2,1,1
816,-1,1,0
817,1,2,1
818,2,1,1
819,-1,2,0
820,2,1,1
821,-1,1,0
822,-2,1,0
823,-2,1,0
824,-1,1,0
825,1,1,1
826,-1,2,0
827,2,1,1
828,-2,2,0
829,1,1,1
830,-1,1,0
831,-2,2,0
832,-1,2,0
833,-1,1,0
834,1,1,1
835,0,2,0
836,1,2,1
837,2,2,1
838,1,1,1
839,-1,1,0
840,0,2,0
841,-2,1,0
842,-2,1,0
843,-1,1,0
844,-2,1,0
845,2,1,1
846,-1,1,0
847,2,1,1
848,-1,1,0
849,1,1,1
850,-1,1,0
851,-1,1,0
852,-1,1,0
853,1,1,1
854,1.0,1,1
855,-1,1,0
856,1,1,1
857,1,4,1
858,0,2,0
859,-2,1,0
860,-1,2,0
861,1,1,1
862,-1,1,0
863,-1,1,0
864,1,3,1
865,1,1,1
866,2,1,1
867,-1,1,0
868,-2,1,0
869,1,1,1
870,-1,1,0
871,-1,1,0
872,-2,1,0
873,-1,1,0
874,-1,2,0
875,0,2,0
876,-1,2,0
877,-1,1,0
878,-1,1,0
879,1,2,1
880,-1,1,0
881,1.0,1,1
882,2,1,1
883,1,2,1
884,-2,2,0
885,2,1,1
886,-1,1,0
887,1,2,1
888,-2,1,0
889,-2,1,0
890,-1,1,0
891,-2,3,0
892,1,1,1
893,1,1,1
894,-1,3,0
895,1,1,1
896,-1,2,0
897,-1,1,0
898,-1,1,0
899,2,1,1
900,1,1,1
901,-1,1,0
902,1,1,1
903,-1,1,0
904,1.0,1,1
905,-1,1,0
906,2,1,1
907,-1,2,0
908,-1,1,0
909,-1,1,0
910,1,1,1
911,1,3,1
912,1,1,1
913,0,1,0
914,2,1,1
915,-1,1,0
916,1,1,1
917,-1,1,0
918,1,2,1
919,-2,1,0
920,-1,1,0
921,1,1,1
922,0,2,0
923,1,1,1
924,2,1,1
925,-2,1,0
926,-1,1,0
927,-1,2,0
928,-1,1,0
929,-1,2,0
930,-2,1,0
931,-2,2,0
932,-1,2,0
933,0,2,0
934,-1,1,0
935,1,1,1
936,2,1,1
937,1,1,1
938,-2,1,0
939,1.0,1,1
940,2,1,1
941,-1,1,0
942,-1,2,0
943,-1,1,0
944,2,1,1
945,-2,1,0
946,-2,2,0
947,-1,2,0
948,-1,1,0
949,1,1,1
950,-1,1,0
951,-2,1,0
952,1,3,1
953,1,1,1
954,-1,1,0
955,-1,1,0
956,-1,1,0
957,0,1,0
958,-1,1,0
959,1,1,1
960,-1,2,0
961,-1,1,0
962,-1,1,0
963,-1,1,0
964,-1,1,0
965,-2,2,0
966,-2,1,0
967,1,1,1
968,2,1,1
969,0,1,0
970,-2,1,0
971,-1,1,0
972,-2,1,0
973,1.0,1,1
974,1,1,1
975,2,1,1
976,1,1,1
977,-2,1,0
978,1,1,1
979,1,2,1
980,-1,1,0
981,1,1,1
982,-2,2,0
983,-1,2,0
984,-1,1,0
985,-1,2,0
986,-1,1,0
987,-2,1,0
988,-2,1,0
989,1,1,1
990,-1,1,0
991,-1,1,0
992,-2,1,0
993,1,1,1
994,1,1,1
995,2,1,1
996,-1,1,0
997,-1,1,0
998,-1,1,0
999,-1,1,0
1000,1,1,1
1001,-1,1,0
1002,1,1,1
1003,-1,3,0
1004,2,1,1
1005,-2,1,0
1006,-1,1,0
1007,-1,1,0
1008,-1,1,0
1009,-1,1,0
1010,-1,1,0
1011,-1,1,0
1012,0,1,0
1013,-1,1,0
1014,-1,2,0
1015,1,1,1
1016,-1,1,0
1017,1.0,1,1
1018,-2,2,0
1019,-2,2,0
1020,1,1,1
1021,1,1,1
1022,2,1,1
1023,-1,1,0
1024,1,1,1
1025,-1,1,0
1026,1,1,1
1027,-1,1,0
1028,-1,1,0
1029,-1,1,0
1030,-1,1,0
1031,1.0,1,1
1032,-1,1,0
1033,1,1,1
1034,-1,1,0
1035,-1,1,0
1036,1,1,1
1037,-1,2,0
1038,-2,1,0
1039,1,2,1
1040,-1,1,0
1041,1,1,1
1042,-1,2,0
1043,-2,1,0
1044,1.0,1,1
1045,-1,1,0
1046,2,1,1
1047,-1,1,0
1048,-1,1,0
1049,-1,1,0
1050,-1,2,0
1051,2,3,1
1052,-2,2,0
1053,-1,1,0
1054,1,1,1
1055,-1,1,0
1056,-1,1,0
1057,2,2,1
1058,-2,1,0
1059,1,1,1
1060,-2,1,0
1061,0,1,0
1062,-2,1,0
1063,-2,1,0
1064,-1,1,0
1065,1,1,1
1066,-1,1,0
1067,-1,1,0
1068,-2,1,0
1069,-1,2,0
1070,-1,1,0
1071,2,2,1
1072,-1,2,0
1073,-1,1,0
1074,-2,2,0
1075,1,1,1
1076,1,1,1
1077,-1,1,0
1078,1,2,1
1079,-2,1,0
1080,1,1,1
1081,-2,1,0
1082,2,1,1
1083,2,1,1
1084,2,1,1
1085,-1,1,0
1086,-2,1,0
1087,-1,2,0
1088,1,1,1
1089,1,1,1
1090,-2,1,0
1091,-1,1,0
1092,-1,1,0
1093,1,1,1
1094,2,1,1
1095,0,1,0
1096,2,2,1
1097,-2,1,0
1098,-2,1,0
1099,-2,2,0
1100,1,1,1
1101,1,2,1
1102,-1,1,0
1103,1,1,1
1104,1,2,1
1105,-1,2,0
1106,-1,1,0
1107,-2,1,0
1108,0,2,0
1109,-1,1,0
1110,0,1,0
1111,-2,1,0
1112,-1,1,0
1113,-1,2,0
1114,2,1,1
1115,2,1,1
1116,-1,1,0
1117,1,1,1
1118,1,1,1
1119,-1,1,0
1120,-1,1,0
1121,1,1,1
1122,2,1,1
1123,-2,1,0
1124,2,1,1
1125,-2,2,0
1126,-1,1,0
1127,-1,2,0
1128,-2,2,0
1129,-1,2,0
1130,-1,1,0
1131,-2,1,0
1132,2,1,1
1133,1,2,1
1134,-1,1,0
1135,-1,1,0
1136,1,1,1
1137,1,1,1
1138,-1,1,0
1139,-2,1,0
1140,-1,1,0
1141,-1,1,0
1142,2,1,1
1143,-1,1,0
1144,-2,1,0
1145,1,2,1
1146,-2,1,0
1147,0,1,0
1148,-1,1,0
1149,0,2,0
1150,2,1,1
1151,-2,1,0
1152,-1,1,0
1153,0,1,0
1154,2,1,1
1155,1,1,1
1156,-1,1,0
1157,-1,1,0
1158,2,1,1
1159,0,1,0
1160,1,1,1
1161,-1,1,0
1162,0,2,0
