episode,total_reward,steps,win
771,0,2,0
772,-1,2,0
773,1,1,1
774,1,1,1
775,-1,2,0
776,-1,1,0
777,-1,2,0
778,1,1,1
779,-1,1,0
780,1,1,1
781,-1,1,0
782,-1,1,0
783,1,1,1
784,-1,2,0
785,-1,1,0
786,-1,1,0
787,-1,2,0
788,-1,1,0
789,-1,1,0
790,-1,1,0
791,1,1,1
792,-1,1,0
793,1,2,1
794,-1,1,0
795,1,1,1
796,-1,1,0
797,-1,2,0
798,1,1,1
799,1,1,1
800,-1,1,0
801,1,1,1
802,-1,2,0
803,-1,2,0
804,-1,1,0
805,0,1,0
806,-1,1,0
807,-1,2,0
808,-1,1,0
809,-1,1,0
810,1,1,1
811,1,1,1
812,-1,2,0
813,-1,1,0
814,1,1,1
815,-1,2,0
816,-1,1,0
817,-1,2,0
818,-1,2,0
819,-1,2,0
820,-1,1,0
821,-1,2,0
822,1,3,1
823,-1,1,0
824,1,1,1
825,-1,1,0
826,1,1,1
827,-1,1,0
828,1,1,1
829,-1,1,0
830,-1,1,0
831,-1,1,0
832,-1,1,0
833,-1,1,0
834,-1,1,0
835,-1,1,0
836,1,1,1
837,0,2,0
838,1,1,1
839,1,1,1
840,1.5,1,1
841,-1,2,0
842,-1,2,0
843,-1,1,0
844,-1,1,0
845,-1,1,0
846,-1,1,0
847,-1,1,0
848,-1,2,0
849,-1,1,0
850,-1,1,0
851,1,2,1
852,-1,2,0
853,-1,1,0
854,-1,1,0
855,-1,2,0
856,-1,1,0
857,-1,1,0
858,-1,1,0
859,1,2,1
860,-1,2,0
861,-1,1,0
862,1,2,1
863,-1,2,0
864,1,1,1
865,0,1,0
866,-1,1,0
867,-1,2,0
868,0,1,0
869,1,1,1
870,-1,2,0
871,-1,1,0
872,1,1,1
873,-1,2,0
874,-1,1,0
875,-1,2,0
876,-1,1,0
877,-1,1,0
878,-1,1,0
879,-1,1,0
880,-1,1,0
881,1,4,1
882,-1,2,0
883,-1,1,0
884,-1,1,0
885,1,1,1
886,-1,1,0
887,-1,1,0
888,-1,1,0
889,-1,1,0
890,1,3,1
891,1,1,1
892,1,2,1
893,-1,2,0
894,-1,2,0
895,-1,1,0
896,1,1,1
897,-1,2,0
898,-1,2,0
899,1,1,1
900,1,1,1
901,-1,1,0
902,-1,1,0
903,-1,1,0
904,1,2,1
905,-1,1,0
906,-1,2,0
907,-1,1,0
908,-1,3,0
909,-1,1,0
910,-1,1,0
911,1,1,1
912,-1,2,0
913,-1,1,0
914,-1,2,0
915,-1,1,0
916,-1,1,0
917,1.5,1,1
918,-1,2,0
919,1,1,1
920,1.5,1,1
921,-1,1,0
922,1,2,1
923,-1,1,0
924,-1,1,0
925,-1,1,0
926,-1,1,0
927,-1,1,0
928,-1,3,0
929,-1,3,0
930,-1,1,0
931,1,2,1
932,-1,1,0
933,1,2,1
934,-1,1,0
935,-1,1,0
936,1,2,1
937,-1,1,0
938,-1,1,0
939,0,2,0
940,1,1,1
941,-1,1,0
942,-1,1,0
943,1,1,1
944,1.5,1,1
945,1,2,1
946,1,2,1
947,1,1,1
948,1,2,1
949,-1,1,0
950,-1,1,0
951,1,1,1
952,1,1,1
953,-1,1,0
954,1,1,1
955,-1,1,0
956,1,1,1
957,-1,1,0
958,-1,1,0
959,-1,1,0
960,-1,1,0
961,1,1,1
962,1,2,1
963,-1,2,0
964,-1,1,0
965,1,2,1
966,-1,2,0
967,-1,2,0
968,-1,2,0
969,-1,1,0
970,1,1,1
971,1,1,1
972,-1,2,0
973,1,2,1
974,-1,1,0
975,0,1,0
976,-1,1,0
977,-1,2,0
978,-1,1,0
979,-1,2,0
980,-1,1,0
981,-1,1,0
982,-1,1,0
983,-1,1,0
984,1,1,1
985,1,1,1
986,-1,2,0
987,-1,1,0
988,1,2,1
989,0,4,0
990,-1,3,0
991,1,1,1
992,-1,1,0
993,-1,2,0
994,1,3,1
995,1,1,1
996,-1,1,0
997,1,2,1
998,-1,1,0
999,1.5,1,1
1000,-1,1,0
1001,-1,1,0
1002,-1,1,0
1003,0,3,0
1004,-1,2,0
1005,-1,1,0
1006,0,1,0
1007,-1,1,0
1008,-1,3,0
1009,-1,1,0
1010,1.5,1,1
1011,1,3,1
1012,1.5,1,1
1013,-1,2,0
1014,1,1,1
1015,-1,1,0
1016,-1,1,0
1017,1,2,1
1018,-1,1,0
1019,1,1,1
1020,1,4,1
1021,-1,2,0
1022,1,2,1
1023,1,1,1
