episode,total_reward,steps,win
1066,0,1,0
1067,-2,1,0
1068,-1,1,0
1069,0,1,0
1070,0,1,0
1071,2,3,1
1072,0,1,0
1073,0,1,0
1074,-1,1,0
1075,1,1,1
1076,1.5,1,1
1077,-1,1,0
1078,1,1,1
1079,-1,1,0
1080,-1,1,0
1081,-1,1,0
1082,1,1,1
1083,1,1,1
1084,-2,1,0
1085,-2,1,0
1086,-1,1,0
1087,-1,1,0
1088,-1,1,0
1089,-2,1,0
1090,0,2,0
1091,-1,1,0
1092,1,1,1
1093,-1,1,0
1094,2,1,1
1095,1,1,1
1096,-2,1,0
1097,-1,1,0
1098,-2,1,0
1099,1,1,1
1100,-2,1,0
1101,-1,1,0
1102,-1,1,0
1103,-1,1,0
1104,1,1,1
1105,2,1,1
1106,-1,1,0
1107,-1,1,0
1108,-1,2,0
1109,-2,1,0
1110,1,3,1
1111,-2,1,0
1112,-1,1,0
1113,-1,1,0
1114,1,1,1
1115,2,1,1
1116,-1,1,0
1117,2,1,1
1118,2,1,1
1119,-1,1,0
1120,-1,2,0
1121,1,2,1
1122,2,1,1
1123,1,2,1
1124,2,1,1
1125,-1,1,0
1126,1,1,1
1127,1,1,1
1128,-1,1,0
1129,-2,2,0
1130,-1,1,0
1131,-2,1,0
1132,-2,1,0
1133,-1,1,0
1134,1,1,1
1135,-1,1,0
1136,-2,1,0
1137,-1,1,0
1138,-2,1,0
1139,-2,1,0
1140,-1,1,0
1141,-1,1,0
1142,-1,1,0
1143,-1,1,0
1144,1,2,1
1145,1,2,1
1146,2,1,1
1147,-1,1,0
1148,2,2,1
1149,1,1,1
1150,2,1,1
1151,-1,1,0
1152,1,1,1
1153,-1,1,0
1154,-2,1,0
1155,1,1,1
1156,-2,1,0
1157,-1,2,0
1158,-1,2,0
1159,1,2,1
1160,-1,1,0
1161,-1,1,0
1162,1,1,1
1163,2,1,1
1164,-2,2,0
1165,-1,1,0
1166,1,2,1
1167,2,1,1
1168,-1,1,0
1169,-1,1,0
1170,1.5,1,1
1171,-1,1,0
1172,-1,1,0
1173,-2,2,0
1174,-1,2,0
1175,-1,1,0
1176,0,1,0
1177,-1,2,0
1178,-1,1,0
1179,-1,3,0
1180,-2,1,0
1181,-2,1,0
1182,2,1,1
1183,-2,1,0
1184,-1,2,0
1185,-1,2,0
1186,0,1,0
1187,-2,1,0
1188,-2,2,0
1189,-1,1,0
1190,-1,1,0
1191,0,2,0
1192,-1,1,0
1193,1,1,1
1194,-1,2,0
1195,0,1,0
